"rxnID","rxnEq","rxnCTrans","rates","rxnType","basis","deviation"
"R1","DELTA3-ISOPENTENYL-PP = CPD-4211","abcde = bacde","","FR","",""
"R2","2-PHOSPHO-4-CYTIDINE-5-DIPHOSPHO-2-C-MET = CMP + 2C-METH-D-ERYTHRITOL-CYCLODIPHOSPHATE","abcdefghijklmn = bcdgijklm + aefhn","","F","",""
"R3","4-CYTIDINE-5-DIPHOSPHO-2-C + ATP = PROTON + 2-PHOSPHO-4-CYTIDINE-5-DIPHOSPHO-2-C-MET + ADP","abcdefghijklmn + X = X + abcdefghijklmn + X","","F","",""
"R4","PROTON + 2-C-METHYL-D-ERYTHRITOL-4-PHOSPHATE + CTP = 4-CYTIDINE-5-DIPHOSPHO-2-C + PPI","X + abcde + fghijklmn = afghbcidjklmne + X","","F","",""
"R5","HYDROXY-METHYL-BUTENYL-DIP + NADH-P-OR-NOP + PROTON = DELTA3-ISOPENTENYL-PP + NAD-P-OR-NOP + WATER","abcde + fghijklmnopqrstuvwyzA + X = dabce + fghijklmnopqrstuvwyzA + X","","F","",""
"R6","NADH-P-OR-NOP + PROTON + HYDROXY-METHYL-BUTENYL-DIP = NAD-P-OR-NOP + CPD-4211 + WATER","abcdefghijklmnopqrstu + X + vwyzA = abcdefghijklmnopqrstu + vzwyA + X","","F","",""
"R7","PROTON + DEOXYXYLULOSE-5P + NADPH = 2-C-METHYL-D-ERYTHRITOL-4-PHOSPHATE + NADP","X + abcde + X = abedc + X","","FR","",""
"R8","PYRUVATE + GAP + PROTON = CARBON-DIOXIDE + DEOXYXYLULOSE-5P","abc + def + X = c + aebfd","","F","",""
