"rxnID","rxnEq","rxnCTrans","rates","rxnType","basis","deviation"
"R1","Menaquinols + FUM = Menaquinones + SUC","abcdefghijklmnop + qrst = abcdefghijklmnop + qrst","","FR","",""
"R2","Menaquinones + PROTON + PROTON + PROTON + PROTON + PROTON + NADH = PROTON + PROTON + PROTON + PROTON + Menaquinols + NAD","abcdefghijklmnop + X + X + X + X + X + X = X + X + X + X + abcdefghijklmnop + X","","F","",""
