"rxnID","rxnEq","rxnCTrans","rates","rxnType","basis","deviation"
"R1","BETAINE_ALDEHYDE + NAD + WATER = PROTON + PROTON + BETAINE + NADH","abcde + X + X = X + X + cabde + X","","F","",""
"R2","CHOLINE + Acceptor = BETAINE_ALDEHYDE + Donor-H2","abcde + X = bacde + X","","F","",""
