"rxnID","rxnEq","rxnCTrans","rates","rxnType","basis","deviation"
"R1","ACETYLSERINE + HS = PROTON + CYS + ACET","abcde + X = X + bde + ac","","FR","",""
"R2","SER + ACETYL-COA = ACETYLSERINE + CO-A","abc + de = daebc + X","","F","",""
