"rxnID","rxnEq","rxnCTrans","rates","rxnType","basis","deviation"
"R1","ALPHA-GLUCOSE = GLC","abcdef = abcdef","","FR","",""
"R2","TREHALOSE + WATER = GLC + ALPHA-GLUCOSE","abcdefghijkl + X = acegik + bdfhjl","","F","",""
"R3","TREHALOSE + WATER = GLC + ALPHA-GLUCOSE","abcdefghijkl + X = acegik + bdfhjl","","F","",""
