"rxnID","rxnEq","rxnCTrans","rates","rxnType","basis","deviation"
"R1","Holo-EntF + SERYL-AMP = Seryl-EntF + AMP + PROTON","","","F","",""
"R2","Apo-EntF + CO-A = Holo-EntF + 3-5-ADP + PROTON","","","F","",""
"R3","SER + ATP + PROTON = PPI + SERYL-AMP","abc + X + X = X + abc","","FR","",""
"R4","CPD-62 + Holo-EntB = 23DHB-EntB + AMP + PROTON","","","F","",""
"R5","PROTON + ATP + 2-3-DIHYDROXYBENZOATE = PPI + CPD-62","X + X + abcdefg = X + abcdefg","","F","",""
"R6","NAD + DIHYDRO-DIOH-BENZOATE = PROTON + NADH + 2-3-DIHYDROXYBENZOATE","X + abcdefg = X + X + abcdefg","","F","",""
"R7","WATER + ISOCHORISMATE = PYRUVATE + DIHYDRO-DIOH-BENZOATE","X + abcdefghij = aei + bcdfghj","","F","",""
"R8","WATER + ISOCHORISMATE = PYRUVATE + DIHYDRO-DIOH-BENZOATE","X + abcdefghij = aei + bcdfghj","","F","",""
"R9","CHORISMATE = ISOCHORISMATE","abcdefghij = acbgefhdij","","FR","",""
