"rxnID","rxnEq","rxnCTrans","rates","rxnType","basis","deviation"
"R1","CPD-13059 + NADPH + PROTON = L-IDONATE + NADP","abcdef + X + X = abcdef + X","","F","",""
"R2","25-DIDEHYDRO-D-GLUCONATE + NADPH + PROTON = CPD-13059 + NADP","abcdef + X + X = abcdef + X","","F","",""
"R3","PROTON + NADPH + 25-DIDEHYDRO-D-GLUCONATE = CPD-377 + NADP","X + X + abcdef = abcdef + X","","F","",""
"R4","NAD-P-OR-NOP + L-IDONATE = NADH-P-OR-NOP + 5-DEHYDROGLUCONATE + PROTON","abcdefghijklmnopqrstu + vwyzAB = abcdefghijklmnopqrstu + vwyzAB + X","","FR","",""
"R5","ATP + GLUCONATE = PROTON + ADP + CPD-2961","X + abcdef = X + X + abcdef","","F","",""
"R6","NADH-P-OR-NOP + 5-DEHYDROGLUCONATE + PROTON = NAD-P-OR-NOP + GLUCONATE","abcdefghijklmnopqrstu + vwyzAB + X = abcdefghijklmnopqrstu + vwyzAB","","FR","",""
"R7","PROTON + CPD-377 + NADPH = NADP + GLUCONATE","X + abcdef + X = X + abcdef","","F","",""
"R8","PROTON + 25-DIDEHYDRO-D-GLUCONATE + NADPH = 5-DEHYDROGLUCONATE + NADP","X + abcdef + X = abcdef + X","","F","",""
