"rxnID","rxnEq","rxnCTrans","rates","rxnType","basis","deviation"
"R1","3-MERCAPTO-PYRUVATE = PYRUVATE + HS","abc = abc + X","","F","",""
"R2","2-KETOGLUTARATE + CYS = GLT + 3-MERCAPTO-PYRUVATE","abcde + fgh = abcde + fgh","","F","",""
