"rxnID","rxnEq","rxnCTrans","rates","rxnType","basis","deviation"
"R1","TREHALOSE-6P + WATER = GLC-6-P + Glucopyranose","abcdefghijkl + X = bdfhjl + acegik","","F","",""
"R2","TREHALOSE-6P + WATER = GLC-6-P + Glucopyranose","abcdefghijkl + X = bdfhjl + acegik","","F","",""
