"rxnID","rxnEq","rxnCTrans","rates","rxnType","basis","deviation"
"R1","O-PHOSPHO-L-HOMOSERINE + WATER = Pi + THR","abcd + X = X + bacd","","F","",""
"R2","HOMO-SER + ATP = PROTON + O-PHOSPHO-L-HOMOSERINE + ADP","abcd + X = X + abcd + X","","F","",""
