"rxnID","rxnEq","rxnCTrans","rates","rxnType","basis","deviation"
"R1","4-PHOSPHONOOXY-THREONINE + NAD = 2-AMINO-3-OXO-4-PHOSPHONOOXYBUTYRATE + NADH + PROTON","abcd + X = abcd + X + X","","F","",""
"R2","2-AMINO-3-OXO-4-PHOSPHONOOXYBUTYRATE + PROTON = 1-AMINO-PROPAN-2-ONE-3-PHOSPHATE + CARBON-DIOXIDE","abcd + X = cab + d","","F","",""
"R3","3OH-4P-OH-ALPHA-KETOBUTYRATE + GLT = 4-PHOSPHONOOXY-THREONINE + 2-KETOGLUTARATE","abcd + efghi = abcd + efghi","","FR","",""
"R4","ERYTHRONATE-4P + NAD = PROTON + 3OH-4P-OH-ALPHA-KETOBUTYRATE + NADH","abcd + X = X + abcd + X","","F","",""
"R5","1-AMINO-PROPAN-2-ONE-3-PHOSPHATE + DEOXYXYLULOSE-5P = PROTON + PYRIDOXINE-5P + Pi + WATER + WATER","abc + defgh = X + daebfcgh + X + X + X","","F","",""
"R6","PYRUVATE + GAP + PROTON = CARBON-DIOXIDE + DEOXYXYLULOSE-5P","abc + def + X = c + aebfd","","F","",""
"R7","ERYTHROSE-4P + WATER + NAD = ERYTHRONATE-4P + NADH + PROTON + PROTON","abcd + X + X = bdca + X + X + X","","F","",""
"R8","OXYGEN-MOLECULE + PYRIDOXINE-5P = HYDROGEN-PEROXIDE + PYRIDOXAL_PHOSPHATE","X + abcdefgh = X + abcdefgh","","F","",""
