"rxnID","rxnEq","rxnCTrans","rates","rxnType","basis","deviation"
"R1","ATP + GLYCERATE = PROTON + 2-PG + ADP","X + abc = X + abc + X","","F","",""
"R2","D-GALACTARATE = 5-KETO-4-DEOXY-D-GLUCARATE + WATER","abcdef = badcfe + X","","F","",""
"R3","NADH-P-OR-NOP + TARTRONATE-S-ALD + PROTON = NAD-P-OR-NOP + GLYCERATE","abcdefghijklmnopqrstu + vwy + X = abcdefghijklmnopqrstu + vwy","","F","",""
"R4","5-KETO-4-DEOXY-D-GLUCARATE = PYRUVATE + TARTRONATE-S-ALD","abcdef = ace + bdf","","FR","",""
"R5","ATP + GLYCERATE = PROTON + 2-PG + ADP","X + abc = X + abc + X","","F","",""
"R6","D-GLUCARATE = 5-KETO-4-DEOXY-D-GLUCARATE + WATER","abcdef = abcdef + X","","F","",""
"R7","NADH-P-OR-NOP + TARTRONATE-S-ALD + PROTON = NAD-P-OR-NOP + GLYCERATE","abcdefghijklmnopqrstu + vwy + X = abcdefghijklmnopqrstu + vwy","","F","",""
"R8","5-KETO-4-DEOXY-D-GLUCARATE = PYRUVATE + TARTRONATE-S-ALD","abcdef = ace + bdf","","FR","",""
