"rxnID","rxnEq","rxnCTrans","rates","rxnType","basis","deviation"
"R1","L-RIBULOSE + ATP = PROTON + L-RIBULOSE-5-P + ADP","abcde + X = X + badce + X","","F","",""
"R2","L-RIBULOSE-5-P = XYLULOSE-5-PHOSPHATE","abcde = abcde","","FR","",""
"R3","L-arabinopyranose = L-RIBULOSE","abcde = aebdc","","FR","",""
