"rxnID","rxnEq","rxnCTrans","rates","rxnType","basis","deviation"
"R1","CPD0-2501 + WATER = N-ACETYL-D-GLUCOSAMINE-6-P + GLUCOSAMINE","abcdefghijklmn + X = acdfhikn + begljm","","F","",""
"R2","DIACETYLCHITOBIOSE-6-PHOSPHATE + WATER = CPD0-2501 + ACET","abcdefghijklmnop + X = bcdfghijkmlnop + ae","","F","",""
