"rxnID","rxnEq","rxnCTrans","rates","rxnType","basis","deviation"
"R1","METHYLENE-THF-GLU-N + DUMP = TMP + DIHYDROFOLATE-GLU-N","abcdefghijklmnopqrst + uvwyzABCD = jwvyuzACBD + abcdefgihklmnopqrst","","F","",""
"R2","GLY + METHYLENE-THF-GLU-N + WATER = SER + THF-GLU-N","ab + cdefghijklmnopqrstuv + X = lab + cdefghikjmnopqrstuv","","FR","",""
"R3","METHYLENE-THF-GLU-N + NADP = 5-10-METHENYL-THF-GLU-N + NADPH","abcdefghijklmnopqrst + X = abcdefghijklmnopqrst + X","","FR","",""
"R4","5-10-METHENYL-THF-GLU-N + WATER = FORMYL-THF-GLU-N + PROTON","abcdefghijklmnopqrst + X = abcdefghijkmlnopqrst + X","","FR","",""
"R5","HOMO-CYS + 5-METHYL-THF-GLU-N = MET + THF-GLU-N","abcd + efghijklmnopqrstuvwy = eabcd + fghijklmnopqrstuvwy","","F","",""
"R6","METHYLENE-THF-GLU-N + PROTON + NADH = 5-METHYL-THF-GLU-N + NAD","abcdefghijklmnopqrst + X + X = jabcdefgihklmnopqrst + X","","F","",""
"R7","N5-Formyl-THF-Glu-N + ATP = 5-10-METHENYL-THF-GLU-N + ADP + Pi","abcdefghijklmnopqrst + X = abcdefgihjklmnopqrst + X + X","","F","",""
"R8","DIHYDROFOLATE-GLU-N + NADPH + PROTON = THF-GLU-N + NADP","abcdefghijklmnopqrs + X + X = abcdefghijklmnopqrs + X","","F","",""
