"rxnID","rxnEq","rxnCTrans","rates","rxnType","basis","deviation"
"R1","L-ASCORBATE-6-PHOSPHATE + WATER = CPD-2343","abcdef + X = abecdf","","F","",""
"R2","L-RIBULOSE-5-P = XYLULOSE-5-PHOSPHATE","abcde = abcde","","FR","",""
"R3","PROTON + CPD-2343 = L-XYLULOSE-5-P + CARBON-DIOXIDE","X + abcdef = eadbc + f","","F","",""
"R4","L-XYLULOSE-5-P = L-RIBULOSE-5-P","abcde = abcde","","F","",""
