"rxnID","rxnEq","rxnCTrans","rates","rxnType","basis","deviation"
"R1","PROTON + GLC-1-P + TTP = DTDP-D-GLUCOSE + PPI","X + abcdef + ghijklmnop = ghiajklbmncdeofp + X","","FR","",""
"R2","DTDP-D-GLUCOSE = WATER + DTDP-DEOH-DEOXY-GLUCOSE","abcdefghijklmnop = X + adbcefhgijklmnop","","F","",""
"R3","PROTON + NADPH + DTDP-DEOH-DEOXY-MANNOSE = NADP + DTDP-RHAMNOSE","X + X + abcdefghijklmnop = X + abcdefghijklmnop","","F","",""
"R4","DTDP-DEOH-DEOXY-GLUCOSE = DTDP-DEOH-DEOXY-MANNOSE","abcdefghijklmnop = abcdefghijklmnop","","F","",""
