"rxnID","rxnEq","rxnCTrans","rates","rxnType","basis","deviation"
"R1","N-acetyl-D-mannosamine + ATP = PROTON + N-ACETYL-D-MANNOSAMINE-6P + ADP","abcdefgh + X = X + abcdefgh + X","","F","",""
"R2","N-ACETYL-D-MANNOSAMINE-6P = N-ACETYL-D-GLUCOSAMINE-6-P","abcdefgh = abcdefgh","","FR","",""
