"rxnID","rxnEq","rxnCTrans","rates","rxnType","basis","deviation"
"R1","3-P-SERINE + WATER = SER + Pi","abc + X = abc + X","","F","",""
"R2","G3P + NAD = PROTON + 3-P-HYDROXYPYRUVATE + NADH","abc + X = X + abc + X","","FR","",""
"R3","3-P-HYDROXYPYRUVATE + GLT = 3-P-SERINE + 2-KETOGLUTARATE","abc + defgh = abc + defgh","","FR","",""
"R4","ACETYLSERINE + HS = PROTON + CYS + ACET","abcde + X = X + bde + ac","","FR","",""
"R5","SER + ACETYL-COA = ACETYLSERINE + CO-A","abc + de = daebc + X","","F","",""
"R6","APS + ATP = PROTON + PAPS + ADP","abcdefghij + X = X + abcdegfhij + X","","FR","",""
"R7","PROTON + SULFATE + ATP = APS + PPI","","","F","",""
"R8","PAPS + Red-Thioredoxin = 3-5-ADP + SO3 + Ox-Thioredoxin + PROTON + PROTON","abcdefghij + X = abcdefghij + X + X + X + X","","F","",""
