"rxnID","rxnEq","rxnCTrans","rates","rxnType","basis","deviation"
"R1","Menaquinols + FUM = Menaquinones + SUC","abcdefghijklmnop + qrst = abcdefghijklmnop + qrst","","FR","",""
"R2","Menaquinones + GLYCEROL-3P = Menaquinols + DIHYDROXY-ACETONE-PHOSPHATE","abcdefghijklmnop + qrs = abcdefghijklmnop + qrs","","F","",""
