"rxnID","rxnEq","rxnCTrans","rates","rxnType","basis","deviation"
"R1","GLN + L-ASPARTATE + ATP + WATER = PROTON + GLT + ASN + PPI + AMP","abcde + fghi + X + X = X + abcde + fghi + X + X","","F","",""
"R2","GLN + L-ASPARTATE + ATP + WATER = PROTON + GLT + ASN + PPI + AMP","abcde + fghi + X + X = X + abcde + fghi + X + X","","F","",""
