"rxnID","rxnEq","rxnCTrans","rates","rxnType","basis","deviation"
"R1","PROTON + L-ASPARTATE = B-ALANINE + CARBON-DIOXIDE","X + abcd = abc + d","","F","",""
"R2","4-P-PANTOTHENATE + CYS + CTP = PROTON + PPI + CMP + R-4-PHOSPHOPANTOTHENOYL-L-CYSTEINE","abcdefghi + jkl + mnopqrstu = X + X + mnopqrstu + bacdjekfghli","","F","",""
"R3","PROTON + R-4-PHOSPHOPANTOTHENOYL-L-CYSTEINE = PANTETHEINE-P + CARBON-DIOXIDE","X + abcdefghijkl = bacdgefhijl + k","","F","",""
"R4","DEPHOSPHO-COA + ATP = PROTON + CO-A + ADP","","","F","",""
"R5","PROTON + PANTETHEINE-P + ATP = DEPHOSPHO-COA + PPI","X + abcdefghijk + X = bacdefghijk + X","","F","",""
"R6","PANTOTHENATE + ATP = PROTON + 4-P-PANTOTHENATE + ADP","abcdefghi + X = X + bacdefghi + X","","F","",""
"R7","METHYLENE-THF-GLU-N + 2-KETO-ISOVALERATE + WATER = 2-DEHYDROPANTOATE + THF-GLU-N","abcdefghijklmnopqrst + uvwyz + X = vujyzw + abcdefgihklmnopqrst","","FR","",""
"R8","PROTON + 2-DEHYDROPANTOATE + NADPH = L-PANTOATE + NADP","X + abcdef + X = bacdef + X","","F","",""
"R9","B-ALANINE + L-PANTOATE + ATP = PROTON + PANTOTHENATE + PPI + AMP","abc + defghi + X = X + edabfcghi + X + X","","F","",""
